,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
784,Raphael Díaz (D),New York Rangers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/17892/raphael-diaz,2015-2014,nhl,Raphael Díaz ,D
785,Pontus Åberg (LW/RW),Nashville Predators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/16835/pontus-aberg,2015-2014,nhl,Pontus Åberg ,LW/RW
786,Jesse Winchester (C/W),Colorado Avalanche,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/15310/jesse-winchester,2015-2014,nhl,Jesse Winchester ,C/W
787,Grant Clitsome (D),Winnipeg Jets,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/15053/grant-clitsome,2015-2014,nhl,Grant Clitsome ,D
788,Ryane Clowe (LW),New Jersey Devils,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9116/ryane-clowe,2015-2014,nhl,Ryane Clowe ,LW
789,Cody McCormick (C/W),Buffalo Sabres,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8975/cody-mccormick,2015-2014,nhl,Cody McCormick ,C/W
790,Marc Savard (C),Florida Panthers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8574/marc-savard,2015-2014,nhl,Marc Savard ,C
791,Chris Phillips (D),Ottawa Senators,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/4719/chris-phillips,2015-2014,nhl,Chris Phillips ,D
792,Nathan Horton (RW),Toronto Maple Leafs,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/3657/nathan-horton,2015-2014,nhl,Nathan Horton ,RW
793,Mattias Öhlund (D),Tampa Bay Lightning,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/749/mattias-ohlund,2015-2014,nhl,Mattias Öhlund ,D
794,Corey Potter (D),Nashville Predators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9404/corey-potter,2015-2014,nhl,Corey Potter ,D
795,James Wisniewski (D),Carolina Hurricanes,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9407/james-wisniewski,2015-2014,nhl,James Wisniewski ,D
796,Jeff Schultz (D),Los Angeles Kings,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/9490/jeff-schultz,2015-2014,nhl,Jeff Schultz ,D
797,Bud Holloway (RW),Montréal Canadiens,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/11620/bud-holloway,2015-2014,nhl,Bud Holloway ,RW
798,John McCarthy (C),San Jose Sharks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12262/john-mccarthy,2015-2014,nhl,John McCarthy ,C
799,Eric Tangradi (LW/C),Detroit Red Wings,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/12514/eric-tangradi,2015-2014,nhl,Eric Tangradi ,LW/C
800,Mike Sgarbossa (C),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/23663/mike-sgarbossa,2015-2014,nhl,Mike Sgarbossa ,C
801,Michael Keränen (W/C),Minnesota Wild,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/16456/michael-keranen,2015-2014,nhl,Michael Keränen ,W/C
802,Oliver Kylington (D),Calgary Flames,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/142238/oliver-kylington,2015-2014,nhl,Oliver Kylington ,D
803,Miles Wood (LW),New Jersey Devils,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/131890/miles-wood,2015-2014,nhl,Miles Wood ,LW
804,Josh Archibald (RW/LW),Pittsburgh Penguins,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/122788/josh-archibald,2015-2014,nhl,Josh Archibald ,RW/LW
805,Brett Lernout (D),Montréal Canadiens,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/104226/brett-lernout,2015-2014,nhl,Brett Lernout ,D
806,Josh Morrissey (D),Winnipeg Jets,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/62293/josh-morrissey,2015-2014,nhl,Josh Morrissey ,D
807,Ryan Carpenter (C/RW),San Jose Sharks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/46952/ryan-carpenter,2015-2014,nhl,Ryan Carpenter ,C/RW
808,Harry Zolnierczyk (LW/RW),Anaheim Ducks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/39068/harry-zolnierczyk,2015-2014,nhl,Harry Zolnierczyk ,LW/RW
809,Chad Ruhwedel (D),Buffalo Sabres,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2015-2014,nhl,Chad Ruhwedel ,D
810,Alex Friesen (C),Vancouver Canucks,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/31568/alex-friesen,2015-2014,nhl,Alex Friesen ,C
811,Chris Brown (RW/C),Washington Capitals,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/31273/chris-brown,2015-2014,nhl,Chris Brown ,RW/C
812,John Ramage (D),Columbus Blue Jackets,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/31270/john-ramage,2015-2014,nhl,John Ramage ,D
813,Mark McNeill (C/RW),Chicago Blackhawks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/26414/mark-mcneill,2015-2014,nhl,Mark McNeill ,C/RW
814,Stefan Noesen (RW),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45567/stefan-noesen,2015-2014,nhl,Stefan Noesen ,RW
815,Kael Mouillierat (C/LW),Pittsburgh Penguins,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/38319/kael-mouillierat,2015-2014,nhl,Kael Mouillierat ,C/LW
816,Steven Santini (D),New Jersey Devils,1,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/96780/steven-santini,2015-2014,nhl,Steven Santini ,D
817,Ryan Stanton (D),Washington Capitals,1,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/15398/ryan-stanton,2015-2014,nhl,Ryan Stanton ,D
818,Michael Paliotta (D),Columbus Blue Jackets,1,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/38626/michael-paliotta,2015-2014,nhl,Michael Paliotta ,D
819,Ross Johnston (LW),New York Islanders,1,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/106154/ross-johnston,2015-2014,nhl,Ross Johnston ,LW
820,Eric Selleck (LW/RW),Arizona Coyotes,1,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/55167/eric-selleck,2015-2014,nhl,Eric Selleck ,LW/RW
821,Joe Vitale (C/RW),Arizona Coyotes,1,0,0,0,0.00,5,1,https://www.eliteprospects.com/player/15069/joe-vitale,2015-2014,nhl,Joe Vitale ,C/RW
822,Matt Irwin (D),Boston Bruins,2,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/18745/matt-irwin,2015-2014,nhl,Matt Irwin ,D
823,Chase DeLeo (C/LW),Winnipeg Jets,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/116909/chase-deleo,2015-2014,nhl,Chase DeLeo ,C/LW
824,Kyle Baun (RW),Chicago Blackhawks,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/76818/kyle-baun,2015-2014,nhl,Kyle Baun ,RW
825,Kenny Agostino (LW),Calgary Flames,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/75015/kenny-agostino,2015-2014,nhl,Kenny Agostino ,LW
826,Trevor Carrick (D),Carolina Hurricanes,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/69391/trevor-carrick,2015-2014,nhl,Trevor Carrick ,D
827,Cole Schneider (LW/C),Buffalo Sabres,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45963/cole-schneider,2015-2014,nhl,Cole Schneider ,LW/C
828,Gustav Olofsson (D),Minnesota Wild,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/39017/gustav-olofsson,2015-2014,nhl,Gustav Olofsson ,D
829,Tye McGinn (LW/RW),Tampa Bay Lightning,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/37572/tye-mcginn,2015-2014,nhl,Tye McGinn ,LW/RW
830,Patrice Cormier (C),Winnipeg Jets,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/19042/patrice-cormier,2015-2014,nhl,Patrice Cormier ,C
831,André Benoît (D),St. Louis Blues,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/9460/andre-benoit,2015-2014,nhl,André Benoît ,D
832,Tyson Strachan (D),Minnesota Wild,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/15420/tyson-strachan,2015-2014,nhl,Tyson Strachan ,D
833,Tyler Graovac (C),Minnesota Wild,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/45582/tyler-graovac,2015-2014,nhl,Tyler Graovac ,C
834,Émile Poirier (LW),Calgary Flames,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/128977/emile-poirier,2015-2014,nhl,Émile Poirier ,LW
835,Sean Collins (C/LW),Washington Capitals,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/19204/sean-collins,2015-2014,nhl,Sean Collins ,C/LW
836,Taylor Beck (LW/RW),New York Islanders,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/24653/taylor-beck,2015-2014,nhl,Taylor Beck ,LW/RW
837,Jeremy Welsh (C/LW),St. Louis Blues,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/37737/jeremy-welsh,2015-2014,nhl,Jeremy Welsh ,C/LW
838,Tim Jackman (RW),Anaheim Ducks,2,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/10322/tim-jackman,2015-2014,nhl,Tim Jackman ,RW
839,Curtis McKenzie (LW),Dallas Stars,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/19277/curtis-mckenzie,2015-2014,nhl,Curtis McKenzie ,LW
840,John McFarland (LW/RW),Florida Panthers,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/22106/john-mcfarland,2015-2014,nhl,John McFarland ,LW/RW
841,Borna Rendulic (RW),Colorado Avalanche,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/30359/borna-rendulic,2015-2014,nhl,Borna Rendulic ,RW
842,Matt Taormina (D),Tampa Bay Lightning,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/33724/matt-taormina,2015-2014,nhl,Matt Taormina ,D
843,Stuart Percy (D),Toronto Maple Leafs,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/45602/stuart-percy,2015-2014,nhl,Stuart Percy ,D
844,Ryan Johnston (D),Montréal Canadiens,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/75232/ryan-johnston,2015-2014,nhl,Ryan Johnston ,D
845,Christoph Bertschy (C/RW),Minnesota Wild,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/85327/christoph-bertschy,2015-2014,nhl,Christoph Bertschy ,C/RW
846,Devin Shore (C),Dallas Stars,3,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/149937/devin-shore,2015-2014,nhl,Devin Shore ,C
847,Morgan Ellis (D),Montréal Canadiens,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/37281/morgan-ellis,2015-2014,nhl,Morgan Ellis ,D
848,Paul Thompson (RW),New Jersey Devils,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/12080/paul-thompson,2015-2014,nhl,Paul Thompson ,RW
849,Mike Matheson (D),Florida Panthers,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/76333/mike-matheson,2015-2014,nhl,Mike Matheson ,D
850,Brandon Tanev (LW/RW),Winnipeg Jets,3,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/96475/brandon-tanev,2015-2014,nhl,Brandon Tanev ,LW/RW
851,Chris Summers (D),New York Rangers,3,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/9317/chris-summers,2015-2014,nhl,Chris Summers ,D
852,Sam Carrick (C/RW),Toronto Maple Leafs,3,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/32716/sam-carrick,2015-2014,nhl,Sam Carrick ,C/RW
853,Brett Bulmer (RW/LW),Minnesota Wild,3,0,0,0,0.00,7,-1,https://www.eliteprospects.com/player/36711/brett-bulmer,2015-2014,nhl,Brett Bulmer ,RW/LW
854,Matt Greene (D),Los Angeles Kings,3,0,0,0,0.00,8,0,https://www.eliteprospects.com/player/9170/matt-greene,2015-2014,nhl,Matt Greene ,D
855,Kurtis Gabriel (RW),Minnesota Wild,3,0,0,0,0.00,10,1,https://www.eliteprospects.com/player/92683/kurtis-gabriel,2015-2014,nhl,Kurtis Gabriel ,RW
856,Markus Hännikäinen (LW/RW),Columbus Blue Jackets,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/45426/markus-hannikainen,2015-2014,nhl,Markus Hännikäinen ,LW/RW
857,Esa Lindell (D),Dallas Stars,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/50019/esa-lindell,2015-2014,nhl,Esa Lindell ,D
858,Clarke MacArthur (LW),Ottawa Senators,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8951/clarke-macarthur,2015-2014,nhl,Clarke MacArthur ,LW
859,Jordan Caron (RW/LW),St. Louis Blues,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/32870/jordan-caron,2015-2014,nhl,Jordan Caron ,RW/LW
860,Marc-André Gragnani (D),New Jersey Devils,4,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/9356/marc-andre-gragnani,2015-2014,nhl,Marc-André Gragnani ,D
861,Philip Samuelsson (D),Arizona Coyotes,4,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/10809/philip-samuelsson,2015-2014,nhl,Philip Samuelsson ,D
862,Jim O'Brien (C/RW),New Jersey Devils,4,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/9319/jim-o-brien,2015-2014,nhl,Jim O'Brien ,C/RW
863,Luke Witkowski (D/RW),Tampa Bay Lightning,4,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/19227/luke-witkowski,2015-2014,nhl,Luke Witkowski ,D/RW
864,Kevin Gravel (D),Los Angeles Kings,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/35674/kevin-gravel,2015-2014,nhl,Kevin Gravel ,D
865,Alexander Khokhlachev (C/W),Boston Bruins,5,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/41925/alexander-khokhlachev,2015-2014,nhl,Alexander Khokhlachev ,C/W
866,Nic Dowd (C/RW),Los Angeles Kings,5,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/39372/nic-dowd,2015-2014,nhl,Nic Dowd ,C/RW
867,Max Friberg (RW),Anaheim Ducks,5,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/13766/max-friberg,2015-2014,nhl,Max Friberg ,RW
868,Chris Butler (D),St. Louis Blues,5,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/9206/chris-butler,2015-2014,nhl,Chris Butler ,D
869,Alex Grant (D),Arizona Coyotes,5,0,0,0,0.00,7,-2,https://www.eliteprospects.com/player/11393/alex-grant,2015-2014,nhl,Alex Grant ,D
870,Brendan Woods (LW/C),Carolina Hurricanes,5,0,0,0,0.00,7,0,https://www.eliteprospects.com/player/45678/brendan-woods,2015-2014,nhl,Brendan Woods ,LW/C
871,Andrew Miller (C/RW),Edmonton Oilers,6,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/17845/andrew-miller,2015-2014,nhl,Andrew Miller ,C/RW
872,Bryan Lerg (LW/C),San Jose Sharks,6,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/9428/bryan-lerg,2015-2014,nhl,Bryan Lerg ,LW/C
873,Taylor Leier (LW),Philadelphia Flyers,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45615/taylor-leier,2015-2014,nhl,Taylor Leier ,LW
874,Brad Stuart (D),Colorado Avalanche,6,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/3669/brad-stuart,2015-2014,nhl,Brad Stuart ,D
875,Eric Boulton (LW),New York Islanders,6,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/8556/eric-boulton,2015-2014,nhl,Eric Boulton ,LW
876,Alexandre Grenier (RW/C),Vancouver Canucks,6,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/64591/alexandre-grenier,2015-2014,nhl,Alexandre Grenier ,RW/C
877,Tomas Nosek (LW/C),Detroit Red Wings,6,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/102439/tomas-nosek,2015-2014,nhl,Tomas Nosek ,LW/C
878,Andrew Ference (D),Edmonton Oilers,6,0,0,0,0.00,6,-4,https://www.eliteprospects.com/player/8711/andrew-ference,2015-2014,nhl,Andrew Ference ,D
879,Brad Hunt (D),Edmonton Oilers,7,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/39225/brad-hunt,2015-2014,nhl,Brad Hunt ,D
880,Brady Skjei (D),New York Rangers,7,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/90352/brady-skjei,2015-2014,nhl,Brady Skjei ,D
881,Vojtech Mozik (D),New Jersey Devils,7,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/99009/vojtech-mozik,2015-2014,nhl,Vojtech Mozik ,D
882,Ben Street (C/LW),Colorado Avalanche,7,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/12378/ben-street,2015-2014,nhl,Ben Street ,C/LW
883,Brent Regner (D),Florida Panthers,7,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/14962/brent-regner,2015-2014,nhl,Brent Regner ,D
884,Vinnie Hinostroza (C/RW),Chicago Blackhawks,7,0,0,0,0.00,6,-1,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2015-2014,nhl,Vinnie Hinostroza ,C/RW
885,Brett Kulak (D),Calgary Flames,8,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/88617/brett-kulak,2015-2014,nhl,Brett Kulak ,D
886,Brody Sutter (C/RW),Carolina Hurricanes,8,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/29016/brody-sutter,2015-2014,nhl,Brody Sutter ,C/RW
887,Dean Kukan (D),Columbus Blue Jackets,8,0,0,0,0.00,0,9,https://www.eliteprospects.com/player/66177/dean-kukan,2015-2014,nhl,Dean Kukan ,D
888,Justin Bailey (RW/LW),Buffalo Sabres,8,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/116970/justin-bailey,2015-2014,nhl,Justin Bailey ,RW/LW
889,Ronalds Kenins (LW/RW),Vancouver Canucks,8,0,0,0,0.00,6,-1,https://www.eliteprospects.com/player/22458/ronalds-kenins,2015-2014,nhl,Ronalds Kenins ,LW/RW
890,Chandler Stephenson (C/LW),Washington Capitals,9,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/60726/chandler-stephenson,2015-2014,nhl,Chandler Stephenson ,C/LW
891,Kyle Rau (C/W),Florida Panthers,9,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/75072/kyle-rau,2015-2014,nhl,Kyle Rau ,C/W
892,Mikko Rantanen (W/C),Colorado Avalanche,9,0,0,0,0.00,2,-7,https://www.eliteprospects.com/player/91186/mikko-rantanen,2015-2014,nhl,Mikko Rantanen ,W/C
893,Kasperi Kapanen (RW/LW),Toronto Maple Leafs,9,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/92226/kasperi-kapanen,2015-2014,nhl,Kasperi Kapanen ,RW/LW
894,Rinat Valiyev (D),Toronto Maple Leafs,10,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/159029/rinat-valiyev,2015-2014,nhl,Rinat Valiyev ,D
895,Victor Bartley (D),totals,10,0,0,0,0.00,6,2,https://www.eliteprospects.com/player/9342/victor-bartley,2015-2014,nhl,Victor Bartley ,D
896,Petteri Lindbohm (D),St. Louis Blues,10,0,0,0,0.00,7,-4,https://www.eliteprospects.com/player/45347/petteri-lindbohm,2015-2014,nhl,Petteri Lindbohm ,D
897,Jarred Tinordi (D),totals,10,0,0,0,0.00,17,-5,https://www.eliteprospects.com/player/20706/jarred-tinordi,2015-2014,nhl,Jarred Tinordi ,D
898,Daniel Catenacci (C/LW),Buffalo Sabres,11,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/41287/daniel-catenacci,2015-2014,nhl,Daniel Catenacci ,C/LW
899,Julian Melchiori (D),Winnipeg Jets,11,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/73778/julian-melchiori,2015-2014,nhl,Julian Melchiori ,D
900,Mirco Müller (D),San Jose Sharks,11,0,0,0,0.00,7,-4,https://www.eliteprospects.com/player/95044/mirco-muller,2015-2014,nhl,Mirco Müller ,D
901,Daniel Paille (LW),New York Rangers,12,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/9510/daniel-paille,2015-2014,nhl,Daniel Paille ,LW
902,Andrei Pedan (D),Vancouver Canucks,13,0,0,0,0.00,18,-3,https://www.eliteprospects.com/player/79402/andrei-pedan,2015-2014,nhl,Andrei Pedan ,D
903,Jordan Weal (C/W),totals,14,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/23324/jordan-weal,2015-2014,nhl,Jordan Weal ,C/W
904,Dennis Everberg (RW/LW),Colorado Avalanche,15,0,0,0,0.00,0,-5,https://www.eliteprospects.com/player/13549/dennis-everberg,2015-2014,nhl,Dennis Everberg ,RW/LW
905,Cody Bass (C/RW),Nashville Predators,17,0,0,0,0.00,17,-1,https://www.eliteprospects.com/player/9358/cody-bass,2015-2014,nhl,Cody Bass ,C/RW
906,Ladislav Smid (D),Calgary Flames,22,0,0,0,0.00,6,-7,https://www.eliteprospects.com/player/9225/ladislav-smid,2015-2014,nhl,Ladislav Smid ,D
907,Nate Guenin (D),Colorado Avalanche,29,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/10810/nate-guenin,2015-2014,nhl,Nate Guenin ,D
908,Garrett Wilson (LW/RW),Florida Panthers,29,0,0,0,0.00,24,-3,https://www.eliteprospects.com/player/23809/garrett-wilson,2015-2014,nhl,Garrett Wilson ,LW/RW
