,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
783,Matt Kiersted (D),Florida Panthers,10,1,1,2,0.20,2,-8,https://www.eliteprospects.com/player/291904/matt-kiersted,2021-2020,nhl,Matt Kiersted ,D
784,Greg Pateryn (D),Anaheim Ducks,10,1,1,2,0.20,10,0,https://www.eliteprospects.com/player/15526/greg-pateryn,2021-2020,nhl,Greg Pateryn ,D
785,Kiefer Sherwood (W/C),Colorado Avalanche,11,1,1,2,0.18,0,3,https://www.eliteprospects.com/player/196607/kiefer-sherwood,2021-2020,nhl,Kiefer Sherwood ,W/C
786,Kristian Reichel (C),Winnipeg Jets,13,1,1,2,0.15,7,-2,https://www.eliteprospects.com/player/167519/kristian-reichel,2021-2020,nhl,Kristian Reichel ,C
787,John Leonard (LW),San Jose Sharks,14,1,1,2,0.14,0,-5,https://www.eliteprospects.com/player/272976/john-leonard,2021-2020,nhl,John Leonard ,LW
788,Alex Vlasic (D),Chicago Blackhawks,15,1,1,2,0.13,2,-2,https://www.eliteprospects.com/player/315969/alex-vlasic,2021-2020,nhl,Alex Vlasic ,D
789,Michal Kempný (D),Washington Capitals,15,1,1,2,0.13,16,-3,https://www.eliteprospects.com/player/18088/michal-kempny,2021-2020,nhl,Michal Kempný ,D
790,Lias Andersson (C/W),Los Angeles Kings,20,1,1,2,0.10,12,-7,https://www.eliteprospects.com/player/214318/lias-andersson,2021-2020,nhl,Lias Andersson ,C/W
791,Jonny Brodzinski (C/RW),New York Rangers,22,1,1,2,0.09,10,1,https://www.eliteprospects.com/player/108294/jonny-brodzinski,2021-2020,nhl,Jonny Brodzinski ,C/RW
792,Tyler Benson (LW),Edmonton Oilers,29,1,1,2,0.07,18,-5,https://www.eliteprospects.com/player/154220/tyler-benson,2021-2020,nhl,Tyler Benson ,LW
793,Jay Beagle (C/RW),Arizona Coyotes,33,1,1,2,0.06,27,-20,https://www.eliteprospects.com/player/14825/jay-beagle,2021-2020,nhl,Jay Beagle ,C/RW
794,Radim Simek (D),San Jose Sharks,36,1,1,2,0.06,8,-13,https://www.eliteprospects.com/player/160567/radim-simek,2021-2020,nhl,Radim Simek ,D
795,Andrew Poturalski (C/RW),Carolina Hurricanes,2,0,2,2,1.00,0,-1,https://www.eliteprospects.com/player/109632/andrew-poturalski,2021-2020,nhl,Andrew Poturalski ,C/RW
796,Carl Dahlström (D),Toronto Maple Leafs,3,0,2,2,0.67,2,2,https://www.eliteprospects.com/player/85666/carl-dahlstrom,2021-2020,nhl,Carl Dahlström ,D
797,Vladimir Tkachyov (LW),Los Angeles Kings,4,0,2,2,0.50,2,-2,https://www.eliteprospects.com/player/211956/vladimir-tkachyov,2021-2020,nhl,Vladimir Tkachyov ,LW
798,Linus Högberg (D),Philadelphia Flyers,5,0,2,2,0.40,2,0,https://www.eliteprospects.com/player/244643/linus-hogberg,2021-2020,nhl,Linus Högberg ,D
799,Jérémy Davies (D),Nashville Predators,6,0,2,2,0.33,2,-5,https://www.eliteprospects.com/player/213454/jeremy-davies,2021-2020,nhl,Jérémy Davies ,D
800,Kyle Criscuolo (C),Detroit Red Wings,6,0,2,2,0.33,2,1,https://www.eliteprospects.com/player/74212/kyle-criscuolo,2021-2020,nhl,Kyle Criscuolo ,C
801,Sean Walker (D),Los Angeles Kings,6,0,2,2,0.33,4,-1,https://www.eliteprospects.com/player/160791/sean-walker,2021-2020,nhl,Sean Walker ,D
802,Scott Sabourin (RW),Ottawa Senators,7,0,2,2,0.29,11,-2,https://www.eliteprospects.com/player/45588/scott-sabourin,2021-2020,nhl,Scott Sabourin ,RW
803,Austin Strand (D),Los Angeles Kings,8,0,2,2,0.25,0,-1,https://www.eliteprospects.com/player/161123/austin-strand,2021-2020,nhl,Austin Strand ,D
804,Otto Koivula (LW/C),New York Islanders,8,0,2,2,0.25,0,-2,https://www.eliteprospects.com/player/241338/otto-koivula,2021-2020,nhl,Otto Koivula ,LW/C
805,Noah Juulsen (D),Vancouver Canucks,8,0,2,2,0.25,0,-4,https://www.eliteprospects.com/player/199905/noah-juulsen,2021-2020,nhl,Noah Juulsen ,D
806,Alexander Holtz (RW),New Jersey Devils,9,0,2,2,0.22,2,-5,https://www.eliteprospects.com/player/344808/alexander-holtz,2021-2020,nhl,Alexander Holtz ,RW
807,Santeri Hatakka (D),San Jose Sharks,9,0,2,2,0.22,2,-5,https://www.eliteprospects.com/player/397011/santeri-hatakka,2021-2020,nhl,Santeri Hatakka ,D
808,Juuso Välimäki (D),Calgary Flames,9,0,2,2,0.22,10,0,https://www.eliteprospects.com/player/221525/juuso-valimaki,2021-2020,nhl,Juuso Välimäki ,D
809,Zac Jones (D),New York Rangers,12,0,2,2,0.17,0,-7,https://www.eliteprospects.com/player/364649/zac-jones,2021-2020,nhl,Zac Jones ,D
810,Mackenzie MacEachern (LW),St. Louis Blues,14,0,2,2,0.14,4,-1,https://www.eliteprospects.com/player/183505/mackenzie-maceachern,2021-2020,nhl,Mackenzie MacEachern ,LW
811,Nic Petan (C/W),Vancouver Canucks,18,0,2,2,0.11,4,-2,https://www.eliteprospects.com/player/82305/nic-petan,2021-2020,nhl,Nic Petan ,C/W
812,Jacob Moverare (D),Los Angeles Kings,19,0,2,2,0.11,2,3,https://www.eliteprospects.com/player/212726/jacob-moverare,2021-2020,nhl,Jacob Moverare ,D
813,Mike Hardman (W/C),Chicago Blackhawks,21,0,2,2,0.10,11,-6,https://www.eliteprospects.com/player/353521/mike-hardman,2021-2020,nhl,Mike Hardman ,W/C
814,Cédric Paquette (C),Montréal Canadiens,24,0,2,2,0.08,25,-6,https://www.eliteprospects.com/player/128521/cedric-paquette,2021-2020,nhl,Cédric Paquette ,C
815,Lane Pederson (C),San Jose Sharks,29,0,2,2,0.07,10,-16,https://www.eliteprospects.com/player/199918/lane-pederson,2021-2020,nhl,Lane Pederson ,C
816,Garrett Pilon (C),Washington Capitals,2,1,0,1,0.50,0,1,https://www.eliteprospects.com/player/49041/garrett-pilon,2021-2020,nhl,Garrett Pilon ,C
817,Ethan Prow (D),Buffalo Sabres,4,1,0,1,0.25,0,-1,https://www.eliteprospects.com/player/90323/ethan-prow,2021-2020,nhl,Ethan Prow ,D
818,Rafaël Harvey-Pinard (LW/C),Montréal Canadiens,4,1,0,1,0.25,0,-2,https://www.eliteprospects.com/player/354123/rafael-harvey-pinard,2021-2020,nhl,Rafaël Harvey-Pinard ,LW/C
819,Bokondji Imama (LW),Arizona Coyotes,4,1,0,1,0.25,5,-2,https://www.eliteprospects.com/player/151711/bokondji-imama,2021-2020,nhl,Bokondji Imama ,LW
820,Ben Meyers (C/LW),Colorado Avalanche,5,1,0,1,0.20,0,-2,https://www.eliteprospects.com/player/300838/ben-meyers,2021-2020,nhl,Ben Meyers ,C/LW
821,Jack Ahcan (D),Boston Bruins,6,1,0,1,0.17,0,-3,https://www.eliteprospects.com/player/248456/jack-ahcan,2021-2020,nhl,Jack Ahcan ,D
822,Andy Andreoff (C/LW),New York Islanders,6,1,0,1,0.17,0,-1,https://www.eliteprospects.com/player/32736/andy-andreoff,2021-2020,nhl,Andy Andreoff ,C/LW
823,Lukas Vejdemo (C),Montréal Canadiens,6,1,0,1,0.17,0,-3,https://www.eliteprospects.com/player/142243/lukas-vejdemo,2021-2020,nhl,Lukas Vejdemo ,C
824,Kasper Björkqvist (RW/LW),Pittsburgh Penguins,6,1,0,1,0.17,2,-1,https://www.eliteprospects.com/player/122146/kasper-bjorkqvist,2021-2020,nhl,Kasper Björkqvist ,RW/LW
825,Hendrix Lapierre (C),Washington Capitals,6,1,0,1,0.17,2,2,https://www.eliteprospects.com/player/201904/hendrix-lapierre,2021-2020,nhl,Hendrix Lapierre ,C
826,Blake Comeau (LW/RW),Dallas Stars,6,1,0,1,0.17,4,-1,https://www.eliteprospects.com/player/9190/blake-comeau,2021-2020,nhl,Blake Comeau ,LW/RW
827,Jesper Frödén (RW),Boston Bruins,7,1,0,1,0.14,2,4,https://www.eliteprospects.com/player/89970/jesper-froden,2021-2020,nhl,Jesper Frödén ,RW
828,Jarred Tinordi (D),New York Rangers,7,1,0,1,0.14,7,-5,https://www.eliteprospects.com/player/20706/jarred-tinordi,2021-2020,nhl,Jarred Tinordi ,D
829,Jake Christiansen (D),Columbus Blue Jackets,8,1,0,1,0.13,0,1,https://www.eliteprospects.com/player/297920/jake-christiansen,2021-2020,nhl,Jake Christiansen ,D
830,Nicholas Abruzzese (C/LW),Toronto Maple Leafs,9,1,0,1,0.11,2,-1,https://www.eliteprospects.com/player/201476/nicholas-abruzzese,2021-2020,nhl,Nicholas Abruzzese ,C/LW
831,Riley Tufte (LW),Dallas Stars,10,1,0,1,0.10,4,0,https://www.eliteprospects.com/player/291903/riley-tufte,2021-2020,nhl,Riley Tufte ,LW
832,Gabriel Fortier (LW/C),Tampa Bay Lightning,10,1,0,1,0.10,4,-2,https://www.eliteprospects.com/player/335707/gabriel-fortier,2021-2020,nhl,Gabriel Fortier ,LW/C
833,Nick Robertson (LW),Toronto Maple Leafs,10,1,0,1,0.10,4,-4,https://www.eliteprospects.com/player/359539/nick-robertson,2021-2020,nhl,Nick Robertson ,LW
834,Jordan Harris (D),Montréal Canadiens,10,1,0,1,0.10,8,3,https://www.eliteprospects.com/player/321687/jordan-harris,2021-2020,nhl,Jordan Harris ,D
835,Jackson Cates (C),Philadelphia Flyers,11,1,0,1,0.09,0,-2,https://www.eliteprospects.com/player/353776/jackson-cates,2021-2020,nhl,Jackson Cates ,C
836,Beck Malenstyn (LW),Washington Capitals,12,1,0,1,0.08,9,2,https://www.eliteprospects.com/player/247477/beck-malenstyn,2021-2020,nhl,Beck Malenstyn ,LW
837,Alec Regula (D),Chicago Blackhawks,15,1,0,1,0.07,12,-1,https://www.eliteprospects.com/player/283940/alec-regula,2021-2020,nhl,Alec Regula ,D
838,Grant Hutton (D),New York Islanders,16,1,0,1,0.06,4,-1,https://www.eliteprospects.com/player/180691/grant-hutton,2021-2020,nhl,Grant Hutton ,D
839,Markus Nutivaara (D),Florida Panthers,1,0,1,1,1.00,0,0,https://www.eliteprospects.com/player/47273/markus-nutivaara,2021-2020,nhl,Markus Nutivaara ,D
840,Valtteri Puustinen (RW/LW),Pittsburgh Penguins,1,0,1,1,1.00,0,2,https://www.eliteprospects.com/player/332963/valtteri-puustinen,2021-2020,nhl,Valtteri Puustinen ,RW/LW
841,Reilly Walsh (D),New Jersey Devils,1,0,1,1,1.00,0,0,https://www.eliteprospects.com/player/300597/reilly-walsh,2021-2020,nhl,Reilly Walsh ,D
842,Cooper Marody (C/RW),Edmonton Oilers,1,0,1,1,1.00,0,0,https://www.eliteprospects.com/player/248334/cooper-marody,2021-2020,nhl,Cooper Marody ,C/RW
843,Lucas Johansen (D),Washington Capitals,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/199937/lucas-johansen,2021-2020,nhl,Lucas Johansen ,D
844,Joseph Cramarossa (C/LW),Minnesota Wild,1,0,1,1,1.00,2,0,https://www.eliteprospects.com/player/45600/joseph-cramarossa,2021-2020,nhl,Joseph Cramarossa ,C/LW
845,Fredrik Karlström (C),Dallas Stars,3,0,1,1,0.33,0,2,https://www.eliteprospects.com/player/220059/fredrik-karlstrom,2021-2020,nhl,Fredrik Karlström ,C
846,Alex Steeves (F),Toronto Maple Leafs,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/354353/alex-steeves,2021-2020,nhl,Alex Steeves ,F
847,Adam Beckman (LW/C),Minnesota Wild,3,0,1,1,0.33,2,-1,https://www.eliteprospects.com/player/291514/adam-beckman,2021-2020,nhl,Adam Beckman ,LW/C
848,Connor Mackey (D),Calgary Flames,3,0,1,1,0.33,2,-1,https://www.eliteprospects.com/player/316315/connor-mackey,2021-2020,nhl,Connor Mackey ,D
849,Jayden Halbgewachs (LW/C),San Jose Sharks,3,0,1,1,0.33,4,1,https://www.eliteprospects.com/player/198831/jayden-halbgewachs,2021-2020,nhl,Jayden Halbgewachs ,LW/C
850,Gemel Smith (C/W),Detroit Red Wings,3,0,1,1,0.33,5,-2,https://www.eliteprospects.com/player/122937/gemel-smith,2021-2020,nhl,Gemel Smith ,C/W
851,Richard Pánik (RW/LW),New York Islanders,4,0,1,1,0.25,0,-2,https://www.eliteprospects.com/player/11849/richard-panik,2021-2020,nhl,Richard Pánik ,RW/LW
852,Matthew Peca (C),St. Louis Blues,5,0,1,1,0.20,0,-1,https://www.eliteprospects.com/player/78295/matthew-peca,2021-2020,nhl,Matthew Peca ,C
853,Dylan Sikura (C/RW),Colorado Avalanche,5,0,1,1,0.20,0,0,https://www.eliteprospects.com/player/146580/dylan-sikura,2021-2020,nhl,Dylan Sikura ,C/RW
854,Danny O'Regan (C/LW),Anaheim Ducks,5,0,1,1,0.20,0,-1,https://www.eliteprospects.com/player/121936/danny-o-regan,2021-2020,nhl,Danny O'Regan ,C/LW
855,Juuso Riikola (D),Pittsburgh Penguins,5,0,1,1,0.20,2,2,https://www.eliteprospects.com/player/56938/juuso-riikola,2021-2020,nhl,Juuso Riikola ,D
856,Shane Pinto (C),Ottawa Senators,5,0,1,1,0.20,2,0,https://www.eliteprospects.com/player/388979/shane-pinto,2021-2020,nhl,Shane Pinto ,C
857,Aleksi Heponiemi (C/W),Florida Panthers,6,0,1,1,0.17,2,-6,https://www.eliteprospects.com/player/284816/aleksi-heponiemi,2021-2020,nhl,Aleksi Heponiemi ,C/W
858,Mattias Norlinder (D),Montréal Canadiens,6,0,1,1,0.17,2,2,https://www.eliteprospects.com/player/344235/mattias-norlinder,2021-2020,nhl,Mattias Norlinder ,D
859,Jacob Larsson (D),Anaheim Ducks,6,0,1,1,0.17,2,-3,https://www.eliteprospects.com/player/147719/jacob-larsson,2021-2020,nhl,Jacob Larsson ,D
860,John Moore (D),Boston Bruins,7,0,1,1,0.14,4,2,https://www.eliteprospects.com/player/30901/john-moore,2021-2020,nhl,John Moore ,D
861,Scott Harrington (D),Columbus Blue Jackets,7,0,1,1,0.14,6,-4,https://www.eliteprospects.com/player/39653/scott-harrington,2021-2020,nhl,Scott Harrington ,D
862,Ian Mitchell (D),Chicago Blackhawks,8,0,1,1,0.13,0,-3,https://www.eliteprospects.com/player/201362/ian-mitchell,2021-2020,nhl,Ian Mitchell ,D
863,Cody Glass (C),Nashville Predators,8,0,1,1,0.13,0,0,https://www.eliteprospects.com/player/201704/cody-glass,2021-2020,nhl,Cody Glass ,C
864,Jacob Bernard-Docker (D),Ottawa Senators,8,0,1,1,0.13,4,1,https://www.eliteprospects.com/player/281697/jacob-bernard-docker,2021-2020,nhl,Jacob Bernard-Docker ,D
865,Josh Archibald (RW/LW),Edmonton Oilers,8,0,1,1,0.13,7,-2,https://www.eliteprospects.com/player/122788/josh-archibald,2021-2020,nhl,Josh Archibald ,RW/LW
866,Petteri Lindbohm (D),Florida Panthers,9,0,1,1,0.11,5,0,https://www.eliteprospects.com/player/45347/petteri-lindbohm,2021-2020,nhl,Petteri Lindbohm ,D
867,Clark Bishop (C),Ottawa Senators,9,0,1,1,0.11,6,-3,https://www.eliteprospects.com/player/191376/clark-bishop,2021-2020,nhl,Clark Bishop ,C
868,Brett Connolly (RW),Chicago Blackhawks,9,0,1,1,0.11,15,-3,https://www.eliteprospects.com/player/23297/brett-connolly,2021-2020,nhl,Brett Connolly ,RW
869,Mathieu Olivier (RW/LW),Nashville Predators,10,0,1,1,0.10,14,-3,https://www.eliteprospects.com/player/213604/mathieu-olivier,2021-2020,nhl,Mathieu Olivier ,RW/LW
870,Lukas Reichel (LW/RW),Chicago Blackhawks,11,0,1,1,0.09,0,-8,https://www.eliteprospects.com/player/381687/lukas-reichel,2021-2020,nhl,Lukas Reichel ,LW/RW
871,Daniil Miromanov (D/RW),Vegas Golden Knights,11,0,1,1,0.09,2,0,https://www.eliteprospects.com/player/289399/daniil-miromanov,2021-2020,nhl,Daniil Miromanov ,D/RW
872,Dmitrij Jaskin (RW/LW),Arizona Coyotes,12,0,1,1,0.08,4,-6,https://www.eliteprospects.com/player/65564/dmitrij-jaskin,2021-2020,nhl,Dmitrij Jaskin ,RW/LW
873,Josiah Slavin (LW),Chicago Blackhawks,15,0,1,1,0.07,4,0,https://www.eliteprospects.com/player/324913/josiah-slavin,2021-2020,nhl,Josiah Slavin ,LW
874,Libor Hájek (D),New York Rangers,17,0,1,1,0.06,8,-10,https://www.eliteprospects.com/player/195023/libor-hajek,2021-2020,nhl,Libor Hájek ,D
875,Ben Harpur (D),Nashville Predators,19,0,1,1,0.05,27,-10,https://www.eliteprospects.com/player/144069/ben-harpur,2021-2020,nhl,Ben Harpur ,D
876,Markus Niemeläinen (D),Edmonton Oilers,20,0,1,1,0.05,4,-5,https://www.eliteprospects.com/player/175894/markus-niemelainen,2021-2020,nhl,Markus Niemeläinen ,D
877,Brent Seabrook (D),Tampa Bay Lightning,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8879/brent-seabrook,2021-2020,nhl,Brent Seabrook ,D
878,Dylan Holloway (LW/C),Edmonton Oilers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/322111/dylan-holloway,2021-2020,nhl,Dylan Holloway ,LW/C
879,Nikolai Knyzhov (D),San Jose Sharks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/308784/nikolai-knyzhov,2021-2020,nhl,Nikolai Knyzhov ,D
880,Brady Keeper (D),Vancouver Canucks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/224610/brady-keeper,2021-2020,nhl,Brady Keeper ,D
881,Samuel Morin (D/LW),Philadelphia Flyers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/126391/samuel-morin,2021-2020,nhl,Samuel Morin ,D/LW
882,Steven Santini (D),St. Louis Blues,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/96780/steven-santini,2021-2020,nhl,Steven Santini ,D
883,Micheal Ferland (LW/RW),Vancouver Canucks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/45473/micheal-ferland,2021-2020,nhl,Micheal Ferland ,LW/RW
884,Andrew Shaw (RW/C),Chicago Blackhawks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/37671/andrew-shaw,2021-2020,nhl,Andrew Shaw ,RW/C
885,Zac Rinaldo (C/W),Columbus Blue Jackets,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/19073/zac-rinaldo,2021-2020,nhl,Zac Rinaldo ,C/W
886,Jake Gardiner (D),Carolina Hurricanes,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/18592/jake-gardiner,2021-2020,nhl,Jake Gardiner ,D
887,Oscar Klefbom (D),Edmonton Oilers,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/16804/oscar-klefbom,2021-2020,nhl,Oscar Klefbom ,D
888,Bryan Little (C),totals,0,0,0,0,-,0,0,https://www.eliteprospects.com/player/10426/bryan-little,2021-2020,nhl,Bryan Little ,C
889,Shea Weber (D),Montréal Canadiens,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9505/shea-weber,2021-2020,nhl,Shea Weber ,D
890,Brandon Sutter (C/RW),Vancouver Canucks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9339/brandon-sutter,2021-2020,nhl,Brandon Sutter ,C/RW
891,Johnny Boychuk (D),totals,0,0,0,0,-,0,0,https://www.eliteprospects.com/player/9091/johnny-boychuk,2021-2020,nhl,Johnny Boychuk ,D
892,Ryan Kesler (C),Anaheim Ducks,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9014/ryan-kesler,2021-2020,nhl,Ryan Kesler ,C
893,Wade Allison (RW),Philadelphia Flyers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/199949/wade-allison,2021-2020,nhl,Wade Allison ,RW
894,Guillaume Brisebois (D),Vancouver Canucks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/213397/guillaume-brisebois,2021-2020,nhl,Guillaume Brisebois ,D
895,Tanner Laczynski (C),Philadelphia Flyers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/234312/tanner-laczynski,2021-2020,nhl,Tanner Laczynski ,C
896,Walker Duehr (RW),Calgary Flames,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/234647/walker-duehr,2021-2020,nhl,Walker Duehr ,RW
897,Kole Sherwood (RW),Nashville Predators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/234873/kole-sherwood,2021-2020,nhl,Kole Sherwood ,RW
898,Bryce Kindopp (RW),Anaheim Ducks,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/258628/bryce-kindopp,2021-2020,nhl,Bryce Kindopp ,RW
899,Viktor Lodin (C/LW),Ottawa Senators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/287856/viktor-lodin,2021-2020,nhl,Viktor Lodin ,C/LW
900,Kaedan Korczak (D),Vegas Golden Knights,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/295911/kaedan-korczak,2021-2020,nhl,Kaedan Korczak ,D
901,Filip Hållander (LW/C),Pittsburgh Penguins,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/293387/filip-hallander,2021-2020,nhl,Filip Hållander ,LW/C
902,Michael Eyssimont (C/LW),Winnipeg Jets,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/196603/michael-eyssimont,2021-2020,nhl,Michael Eyssimont ,C/LW
903,Ryan MacInnis (C),Buffalo Sabres,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/168707/ryan-macinnis,2021-2020,nhl,Ryan MacInnis ,C
904,Brandon Biro (LW),Buffalo Sabres,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/154069/brandon-biro,2021-2020,nhl,Brandon Biro ,LW
905,Michael Dal Colle (LW/C),New York Islanders,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/152047/michael-dal-colle,2021-2020,nhl,Michael Dal Colle ,LW/C
906,C.J. Smith (LW),Carolina Hurricanes,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/151013/c.j.-smith,2021-2020,nhl,C.J. Smith ,LW
907,Sheldon Rempal (RW/LW),Vancouver Canucks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/142304/sheldon-rempal,2021-2020,nhl,Sheldon Rempal ,RW/LW
908,Linus Sandin (RW),Philadelphia Flyers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/139091/linus-sandin,2021-2020,nhl,Linus Sandin ,RW
909,Remi Elie (LW/C),Tampa Bay Lightning,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/127847/remi-elie,2021-2020,nhl,Remi Elie ,LW/C
910,Mike Vecchione (RW/C),Washington Capitals,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/98845/mike-vecchione,2021-2020,nhl,Mike Vecchione ,RW/C
911,Anthony Greco (RW/LW),New York Rangers,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/91246/anthony-greco,2021-2020,nhl,Anthony Greco ,RW/LW
912,Paul LaDue (D),New York Islanders,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/90101/paul-ladue,2021-2020,nhl,Paul LaDue ,D
913,Brandon Baddock (LW),Montréal Canadiens,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/83627/brandon-baddock,2021-2020,nhl,Brandon Baddock ,LW
914,Stefan Matteau (C/LW),Colorado Avalanche,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/77561/stefan-matteau,2021-2020,nhl,Stefan Matteau ,C/LW
915,Chris Wagner (RW/C),Boston Bruins,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/39429/chris-wagner,2021-2020,nhl,Chris Wagner ,RW/C
916,Seth Griffith (C/RW),Edmonton Oilers,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/45606/seth-griffith,2021-2020,nhl,Seth Griffith ,C/RW
917,Dmitri Samorukov (D),Edmonton Oilers,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/312819/dmitri-samorukov,2021-2020,nhl,Dmitri Samorukov ,D
918,Brayden Tracey (LW/C),Anaheim Ducks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/351169/brayden-tracey,2021-2020,nhl,Brayden Tracey ,LW/C
919,Liam Foudy (C/RW),Columbus Blue Jackets,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/397650/liam-foudy,2021-2020,nhl,Liam Foudy ,C/RW
920,Artemi Knyazev (D),San Jose Sharks,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/398450/artemi-knyazev,2021-2020,nhl,Artemi Knyazev ,D
921,Ty Dellandrea (C/RW),Dallas Stars,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/399353/ty-dellandrea,2021-2020,nhl,Ty Dellandrea ,C/RW
922,Cameron Hillis (C),Montréal Canadiens,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/404742/cameron-hillis,2021-2020,nhl,Cameron Hillis ,C
923,Jacob Perreault (RW),Anaheim Ducks,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/418243/jacob-perreault,2021-2020,nhl,Jacob Perreault ,RW
924,Zac Dalpe (C/RW),Florida Panthers,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/18240/zac-dalpe,2021-2020,nhl,Zac Dalpe ,C/RW
925,Luke Witkowski (D/RW),Detroit Red Wings,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/19227/luke-witkowski,2021-2020,nhl,Luke Witkowski ,D/RW
926,Andrew Agozzino (LW/C),Ottawa Senators,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/23816/andrew-agozzino,2021-2020,nhl,Andrew Agozzino ,LW/C
927,Sven Bärtschi (LW),Vegas Golden Knights,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/33591/sven-bartschi,2021-2020,nhl,Sven Bärtschi ,LW
928,Alexander Alexeyev (D),Washington Capitals,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/333787/alexander-alexeyev,2021-2020,nhl,Alexander Alexeyev ,D
929,Grigori Denisenko (LW),Florida Panthers,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/312827/grigori-denisenko,2021-2020,nhl,Grigori Denisenko ,LW
930,Joseph Keane (D),Carolina Hurricanes,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/201468/joseph-keane,2021-2020,nhl,Joseph Keane ,D
931,Cole Reinhardt (LW),Ottawa Senators,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/281691/cole-reinhardt,2021-2020,nhl,Cole Reinhardt ,LW
932,Jeff Malott (LW),Winnipeg Jets,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/266305/jeff-malott,2021-2020,nhl,Jeff Malott ,LW
933,Jon Lizotte (D),Minnesota Wild,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/147595/jon-lizotte,2021-2020,nhl,Jon Lizotte ,D
934,Leo Komarov (W/C),New York Islanders,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/7617/leo-komarov,2021-2020,nhl,Leo Komarov ,W/C
935,Jordan Gross (D),Colorado Avalanche,1,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/118435/jordan-gross,2021-2020,nhl,Jordan Gross ,D
936,JJ Peterka (W/C),Buffalo Sabres,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/381855/jj-peterka,2021-2020,nhl,JJ Peterka ,W/C
937,Declan Chisholm (D),Winnipeg Jets,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/363643/declan-chisholm,2021-2020,nhl,Declan Chisholm ,D
