,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
623,Nick Bonino (C/LW),San Jose Sharks,5,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/14686/nick-bonino,2022-2021,nhl,Nick Bonino ,C/LW
624,Radim Simek (D),San Jose Sharks,5,0,0,0,0.00,4,-5,https://www.eliteprospects.com/player/160567/radim-simek,2022-2021,nhl,Radim Simek ,D
625,Yakov Trenin (C/LW),Nashville Predators,5,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/277485/yakov-trenin,2022-2021,nhl,Yakov Trenin ,C/LW
626,Blake Lizotte (C),Los Angeles Kings,5,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/321198/blake-lizotte,2022-2021,nhl,Blake Lizotte ,C
627,Sebastian Aho (D),New York Islanders,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/67208/sebastian-aho,2022-2021,nhl,Sebastian Aho ,D
628,Mark Pysyk (D),Detroit Red Wings,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/23154/mark-pysyk,2022-2021,nhl,Mark Pysyk ,D
629,Jacob MacDonald (D),Colorado Avalanche,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/60064/jacob-macdonald,2022-2021,nhl,Jacob MacDonald ,D
630,Joel Edmundson (D),Montréal Canadiens,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/59478/joel-edmundson,2022-2021,nhl,Joel Edmundson ,D
631,Markus Nutivaara (D),San Jose Sharks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/47273/markus-nutivaara,2022-2021,nhl,Markus Nutivaara ,D
632,Micheal Ferland (LW/RW),Vancouver Canucks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/45473/micheal-ferland,2022-2021,nhl,Micheal Ferland ,LW/RW
633,Jake McCabe (D),Chicago Blackhawks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/45419/jake-mccabe,2022-2021,nhl,Jake McCabe ,D
634,Andrej Sustr (D),Minnesota Wild,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/44405/andrej-sustr,2022-2021,nhl,Andrej Sustr ,D
635,Rasmus Ristolainen (D),Philadelphia Flyers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/43497/rasmus-ristolainen,2022-2021,nhl,Rasmus Ristolainen ,D
636,Joel Armia (RW),Montréal Canadiens,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/40624/joel-armia,2022-2021,nhl,Joel Armia ,RW
637,Chad Ruhwedel (D),Pittsburgh Penguins,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/37927/chad-ruhwedel,2022-2021,nhl,Chad Ruhwedel ,D
638,Calle Rosén (D),St. Louis Blues,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/37021/calle-rosen,2022-2021,nhl,Calle Rosén ,D
639,Riley Sheahan (C/LW),Buffalo Sabres,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/33929/riley-sheahan,2022-2021,nhl,Riley Sheahan ,C/LW
640,Joel Hanley (D),Dallas Stars,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/33730/joel-hanley,2022-2021,nhl,Joel Hanley ,D
641,Sean Couturier (C),Philadelphia Flyers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/32885/sean-couturier,2022-2021,nhl,Sean Couturier ,C
642,Sam Carrick (C/RW),Anaheim Ducks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/32716/sam-carrick,2022-2021,nhl,Sam Carrick ,C/RW
643,John Moore (D),Anaheim Ducks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/30901/john-moore,2022-2021,nhl,John Moore ,D
644,Dylan Gambrell (C/RW),Ottawa Senators,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/192301/dylan-gambrell,2022-2021,nhl,Dylan Gambrell ,C/RW
645,Teodors Blugers (C),Pittsburgh Penguins,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/108347/teodors-blugers,2022-2021,nhl,Teodors Blugers ,C
646,Jordan Greenway (LW),Minnesota Wild,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/183455/jordan-greenway,2022-2021,nhl,Jordan Greenway ,LW
647,Urho Vaakanainen (D),Anaheim Ducks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/180538/urho-vaakanainen,2022-2021,nhl,Urho Vaakanainen ,D
648,Louie Belpedio (D),Philadelphia Flyers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/177686/louie-belpedio,2022-2021,nhl,Louie Belpedio ,D
649,Casey Fitzgerald (D),Buffalo Sabres,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/177660/casey-fitzgerald,2022-2021,nhl,Casey Fitzgerald ,D
650,Robby Fabbri (C/LW),Detroit Red Wings,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/156923/robby-fabbri,2022-2021,nhl,Robby Fabbri ,C/LW
651,Tyler Benson (LW),Edmonton Oilers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/154220/tyler-benson,2022-2021,nhl,Tyler Benson ,LW
652,Oliver Kylington (D),Calgary Flames,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/142238/oliver-kylington,2022-2021,nhl,Oliver Kylington ,D
653,Corey Schueneman (D),Montréal Canadiens,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/118661/corey-schueneman,2022-2021,nhl,Corey Schueneman ,D
654,Patrick Brown (C/RW),Philadelphia Flyers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/75038/patrick-brown,2022-2021,nhl,Patrick Brown ,C/RW
655,Ross Johnston (LW),New York Islanders,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/106154/ross-johnston,2022-2021,nhl,Ross Johnston ,LW
656,Anthony Duclair (W/C),Florida Panthers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/98665/anthony-duclair,2022-2021,nhl,Anthony Duclair ,W/C
657,Tom Wilson (RW),Washington Capitals,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/98663/tom-wilson,2022-2021,nhl,Tom Wilson ,RW
658,Matt Grzelcyk (D),Boston Bruins,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/90350/matt-grzelcyk,2022-2021,nhl,Matt Grzelcyk ,D
659,Josh Leivo (LW/RW),St. Louis Blues,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/88692/josh-leivo,2022-2021,nhl,Josh Leivo ,LW/RW
660,Jordan Oesterle (D),Detroit Red Wings,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/84700/jordan-oesterle,2022-2021,nhl,Jordan Oesterle ,D
661,Nic Petan (C/W),Minnesota Wild,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/82305/nic-petan,2022-2021,nhl,Nic Petan ,C/W
662,Mike Matheson (D),Montréal Canadiens,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/76333/mike-matheson,2022-2021,nhl,Mike Matheson ,D
663,Jacob Peterson (C/LW),Dallas Stars,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/313350/jacob-peterson,2022-2021,nhl,Jacob Peterson ,C/LW
664,Derick Brassard (C/LW),Ottawa Senators,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/9366/derick-brassard,2022-2021,nhl,Derick Brassard ,C/LW
665,Artyom Anisimov (C),Philadelphia Flyers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/9300/artyom-anisimov,2022-2021,nhl,Artyom Anisimov ,C
666,Brent Seabrook (D),Tampa Bay Lightning,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/8879/brent-seabrook,2022-2021,nhl,Brent Seabrook ,D
667,Andrew Ladd (LW),Arizona Coyotes,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/6668/andrew-ladd,2022-2021,nhl,Andrew Ladd ,LW
668,Carl Hagelin (LW),Washington Capitals,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/4567/carl-hagelin,2022-2021,nhl,Carl Hagelin ,LW
669,Nicklas Bäckström (C),Washington Capitals,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/3682/nicklas-backstrom,2022-2021,nhl,Nicklas Bäckström ,C
670,Eric Staal (C),Florida Panthers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/3656/eric-staal,2022-2021,nhl,Eric Staal ,C
671,Nikolai Knyzhov (D),San Jose Sharks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/308784/nikolai-knyzhov,2022-2021,nhl,Nikolai Knyzhov ,D
672,Jack Rathbone (D),Vancouver Canucks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/311766/jack-rathbone,2022-2021,nhl,Jack Rathbone ,D
673,Shea Weber (D),Vegas Golden Knights,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/9505/shea-weber,2022-2021,nhl,Shea Weber ,D
674,Connor Mackey (D),Calgary Flames,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/316315/connor-mackey,2022-2021,nhl,Connor Mackey ,D
675,Philip Broberg (D),Edmonton Oilers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/349467/philip-broberg,2022-2021,nhl,Philip Broberg ,D
676,Bobby Brink (RW),Philadelphia Flyers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/496724/bobby-brink,2022-2021,nhl,Bobby Brink ,RW
677,Jalen Luypen (C/LW),Chicago Blackhawks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/476673/jalen-luypen,2022-2021,nhl,Jalen Luypen ,C/LW
678,Nick Robertson (LW),Toronto Maple Leafs,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/359539/nick-robertson,2022-2021,nhl,Nick Robertson ,LW
679,Connor McMichael (C),Washington Capitals,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/424496/connor-mcmichael,2022-2021,nhl,Connor McMichael ,C
680,William Eklund (C/LW),San Jose Sharks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/394719/william-eklund,2022-2021,nhl,William Eklund ,C/LW
681,Liam Foudy (C/RW),Columbus Blue Jackets,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/397650/liam-foudy,2022-2021,nhl,Liam Foudy ,C/RW
682,Zach Bogosian (D),Tampa Bay Lightning,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/14440/zach-bogosian,2022-2021,nhl,Zach Bogosian ,D
683,Jordie Benn (D),Toronto Maple Leafs,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/19742/jordie-benn,2022-2021,nhl,Jordie Benn ,D
684,Cam Atkinson (RW),Philadelphia Flyers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/19166/cam-atkinson,2022-2021,nhl,Cam Atkinson ,RW
685,Matt Irwin (D),Washington Capitals,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/18745/matt-irwin,2022-2021,nhl,Matt Irwin ,D
686,Jake Gardiner (D),Carolina Hurricanes,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/18592/jake-gardiner,2022-2021,nhl,Jake Gardiner ,D
687,Marco Scandella (D),St. Louis Blues,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/17520/marco-scandella,2022-2021,nhl,Marco Scandella ,D
688,Oscar Klefbom (D),Edmonton Oilers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/16804/oscar-klefbom,2022-2021,nhl,Oscar Klefbom ,D
689,Joonas Donskoi (RW/LW),Seattle Kraken,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/16039/joonas-donskoi,2022-2021,nhl,Joonas Donskoi ,RW/LW
690,Paul Byron (LW/C),Montréal Canadiens,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/15036/paul-byron,2022-2021,nhl,Paul Byron ,LW/C
691,Jon Merrill (D),Minnesota Wild,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/20712/jon-merrill,2022-2021,nhl,Jon Merrill ,D
692,Ryan Ellis (D),Philadelphia Flyers,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/14012/ryan-ellis,2022-2021,nhl,Ryan Ellis ,D
693,Wayne Simmonds (RW),Toronto Maple Leafs,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/12517/wayne-simmonds,2022-2021,nhl,Wayne Simmonds ,RW
694,Max Pacioretty (LW),Carolina Hurricanes,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/12461/max-pacioretty,2022-2021,nhl,Max Pacioretty ,LW
695,Brad Marchand (W/C),Boston Bruins,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/10439/brad-marchand,2022-2021,nhl,Brad Marchand ,W/C
696,Darren Helm (C/LW),Colorado Avalanche,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/10438/darren-helm,2022-2021,nhl,Darren Helm ,C/LW
697,Bryan Little (C),Arizona Coyotes,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/10426/bryan-little,2022-2021,nhl,Bryan Little ,C
698,Gabriel Landeskog (LW/RW),Colorado Avalanche,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/10393/gabriel-landeskog,2022-2021,nhl,Gabriel Landeskog ,LW/RW
699,Patrik Nemeth (D),Arizona Coyotes,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/10383/patrik-nemeth,2022-2021,nhl,Patrik Nemeth ,D
700,Jakob Chychrun (D),Arizona Coyotes,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/243386/jakob-chychrun,2022-2021,nhl,Jakob Chychrun ,D
701,Scott Perunovich (D),St. Louis Blues,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/300906/scott-perunovich,2022-2021,nhl,Scott Perunovich ,D
702,Jack Studnicka (C),Boston Bruins,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/284096/jack-studnicka,2022-2021,nhl,Jack Studnicka ,C
703,Jake Leschyshyn (C),Vegas Golden Knights,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/279125/jake-leschyshyn,2022-2021,nhl,Jake Leschyshyn ,C
704,Jaret Anderson-Dolan (C/LW),Los Angeles Kings,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2022-2021,nhl,Jaret Anderson-Dolan ,C/LW
705,Anthony Cirelli (C),Tampa Bay Lightning,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/274875/anthony-cirelli,2022-2021,nhl,Anthony Cirelli ,C
706,Boris Katchouk (LW),Chicago Blackhawks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/269859/boris-katchouk,2022-2021,nhl,Boris Katchouk ,LW
707,Michael Pezzetta (LW/C),Montréal Canadiens,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/269038/michael-pezzetta,2022-2021,nhl,Michael Pezzetta ,LW/C
708,Kevin Bahl (D),New Jersey Devils,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/248583/kevin-bahl,2022-2021,nhl,Kevin Bahl ,D
709,Logan Brown (C),St. Louis Blues,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/248391/logan-brown,2022-2021,nhl,Logan Brown ,C
710,Jake Walman (D),Detroit Red Wings,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/248066/jake-walman,2022-2021,nhl,Jake Walman ,D
711,Axel Jonsson Fjällby (LW),Winnipeg Jets,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/246070/axel-jonsson-fjallby,2022-2021,nhl,Axel Jonsson Fjällby ,LW
712,Charlie McAvoy (D),Boston Bruins,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/245142/charlie-mcavoy,2022-2021,nhl,Charlie McAvoy ,D
713,Joe Snively (LW),Washington Capitals,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/193445/joe-snively,2022-2021,nhl,Joe Snively ,LW
714,Martin Kaut (RW),Colorado Avalanche,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/237068/martin-kaut,2022-2021,nhl,Martin Kaut ,RW
715,Victor Mete (D),Toronto Maple Leafs,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/232703/victor-mete,2022-2021,nhl,Victor Mete ,D
716,Adam Ruzicka (C),Calgary Flames,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/228366/adam-ruzicka,2022-2021,nhl,Adam Ruzicka ,C
717,Kyle Capobianco (D),Winnipeg Jets,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/225186/kyle-capobianco,2022-2021,nhl,Kyle Capobianco ,D
718,Timothy Liljegren (D),Toronto Maple Leafs,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/224910/timothy-liljegren,2022-2021,nhl,Timothy Liljegren ,D
719,Travis Dermott (D),Vancouver Canucks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/214673/travis-dermott,2022-2021,nhl,Travis Dermott ,D
720,Jacob Moverare (D),Los Angeles Kings,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/212726/jacob-moverare,2022-2021,nhl,Jacob Moverare ,D
721,Dylan Samberg (D),Winnipeg Jets,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/201527/dylan-samberg,2022-2021,nhl,Dylan Samberg ,D
722,Ian Mitchell (D),Chicago Blackhawks,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/201362/ian-mitchell,2022-2021,nhl,Ian Mitchell ,D
723,Nolan Patrick (C),Vegas Golden Knights,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/201274/nolan-patrick,2022-2021,nhl,Nolan Patrick ,C
724,Cale Fleury (D),Seattle Kraken,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/200710/cale-fleury,2022-2021,nhl,Cale Fleury ,D
725,Ethan Bear (D),Carolina Hurricanes,-,-,-,-,-,-,-,https://www.eliteprospects.com/player/197561/ethan-bear,2022-2021,nhl,Ethan Bear ,D
